ATC code,Name,DDD,U,Adm.R,Note
G03AA13,norelgestromin and ethinylestradiol,,,,
G03AA14,nomegestrol and estradiol,,,,
G03AA15,chlormadinone and ethinylestradiol,,,,
G03AA16,dienogest and ethinylestradiol,,,,
G03AA17,medroxyprogesterone and estradiol,,,,
G03AA18,drospirenone and estetrol,,,,
G03AB01,megestrol and ethinylestradiol,,,,
G03AB02,lynestrenol and ethinylestradiol,,,,
G03AB03,levonorgestrel and ethinylestradiol,,,,
G03AB04,norethisterone and ethinylestradiol,,,,
G03AB05,desogestrel and ethinylestradiol,,,,
G03AB06,gestodene and ethinylestradiol,,,,
G03AB07,chlormadinone and ethinylestradiol,,,,
G03AB08,dienogest and estradiol,,,,
G03AB09,norgestimate and ethinylestradiol,,,,
G03AC01,norethisterone,2.5,mg,P,
G03AC02,lynestrenol,,,,
G03AC03,levonorgestrel,,,,
G03AC04,quingestanol,,,,
G03AC05,megestrol,,,,
G03AC06,medroxyprogesterone,1.67,mg,P,
G03AC07,norgestrienone,,,,
G03AC08,etonogestrel,68,mcg,s.c. implant,
G03AC09,desogestrel,,,,
G03AC10,drospirenone,,,,
G03AD01,levonorgestrel,1.5,mg,O,
G03AD02,ulipristal,30,mg,O,
G03BA01,fluoxymesterone,5,mg,O,
G03BA02,methyltestosterone,25,mg,O,
G03BA03,testosterone,0.12,g,O,
G03BA03,testosterone,18,mg,P,
G03BA03,testosterone,0.12,g,R,
G03BA03,testosterone,60,mg,SL,
G03BA03,testosterone,50,mg,TD,gel
G03BA03,testosterone,3,mg,TD,
G03BB01,mesterolone,50,mg,O,
G03BB02,androstanolone,,,,
G03CA01,ethinylestradiol,25,mcg,O,
G03CA03,estradiol,0.3,mg,N,
G03CA03,estradiol,2,mg,O,
G03CA03,estradiol,1,mg,P,depot short duration
G03CA03,estradiol,0.3,mg,P,depot long duration
G03CA03,estradiol,5,mg,R,
G03CA03,estradiol,50,mcg,TD,"""patch, refer to amount delivered per 24 hours"""
G03CA03,estradiol,1,mg,TD,gel
G03CA03,estradiol,1.53,mg,TD,spray
G03CA03,estradiol,25,mcg,V,
G03CA03,estradiol,7.5,mcg,V,"""vaginal ring,  refers to amount delivered per 24 hours"""
G03CA04,estriol,2,mg,O,
G03CA04,estriol,2,mg,P,
G03CA04,estriol,0.2,mg,V,
G03CA06,chlorotrianisene,24,mg,O,
G03CA07,estrone,1,mg,O,
G03CA09,promestriene,,,,
G03CA53,"estradiol, combinations",,,,
G03CA57,conjugated estrogens,0.625,mg,O,
G03CA57,conjugated estrogens,0.625,mg,V,
G03CB01,dienestrol,2.5,mg,O,
G03CB01,dienestrol,0.2,mg,V,
G03CB02,diethylstilbestrol,0.2,mg,O,
G03CB02,diethylstilbestrol,1,mg,V,
G03CB03,methallenestril,9,mg,O,
G03CB04,moxestrol,,,,
G03CC02,dienestrol,,,,
G03CC03,methallenestril,,,,
G03CC04,estrone,,,,
G03CC05,diethylstilbestrol,,,,
G03CC06,estriol,,,,
G03CC07,conjugated estrogens and bazedoxifene,,,,
G03CX01,tibolone,2.5,mg,O,
G03DA01,gestonorone,30,mg,P,
G03DA02,medroxyprogesterone,5,mg,O,
G03DA02,medroxyprogesterone,7,mg,P,
G03DA03,hydroxyprogesterone,10,mg,P,
G03DA04,progesterone,0.3,g,O,
G03DA04,progesterone,5,mg,P,
G03DA04,progesterone,0.2,g,R,
G03DA04,progesterone,90,mg,V,
G03DB01,dydrogesterone,10,mg,O,
G03DB02,megestrol,5,mg,O,
G03DB03,medrogestone,,,,
G03DB04,nomegestrol,,,,
G03DB05,demegestone,,,,
G03DB06,chlormadinone,,,,
G03DB07,promegestone,,,,
G03DB08,dienogest,2,mg,O,
G03DC01,allylestrenol,10,mg,O,
G03DC02,norethisterone,5,mg,O,
G03DC03,lynestrenol,5,mg,O,
G03DC04,ethisterone,5,mg,O,
G03DC06,etynodiol,,,,
G03DC31,methylestrenolone,5,mg,O,
G03EA01,methyltestosterone and estrogen,,,,
G03EA02,testosterone and estrogen,,,,
G03EA03,prasterone and estrogen,,,,
G03EK01,methyltestosterone,,,,
G03FA01,norethisterone and estrogen,,,,
G03FA02,hydroxyprogesterone and estrogen,,,,
G03FA03,ethisterone and estrogen,,,,
G03FA04,progesterone and estrogen,,,,
G03FA05,methylnortestosterone and estrogen,,,,
G03FA06,etynodiol and estrogen,,,,
G03FA07,lynestrenol and estrogen,,,,
G03FA08,megestrol and estrogen,,,,
G03FA09,noretynodrel and estrogen,,,,
G03FA10,norgestrel and estrogen,,,,
G03FA11,levonorgestrel and estrogen,,,,
G03FA12,medroxyprogesterone and estrogen,,,,
G03FA13,norgestimate and estrogen,,,,
G03FA14,dydrogesterone and estrogen,,,,
G03FA15,dienogest and estrogen,,,,
G03FA16,trimegestone and estrogen,,,,
G03FA17,drospirenone and estrogen,,,,
G03FB01,norgestrel and estrogen,,,,
G03FB02,lynestrenol and estrogen,,,,
G03FB03,chlormadinone and estrogen,,,,
G03FB04,megestrol and estrogen,,,,
G03FB05,norethisterone and estrogen,,,,
G03FB06,medroxyprogesterone and estrogen,,,,
G03FB07,medrogestone and estrogen,,,,
G03FB08,dydrogesterone and estrogen,,,,
G03FB09,levonorgestrel and estrogen,,,,
G03FB10,desogestrel and estrogen,,,,
G03FB11,trimegestone and estrogen,,,,
G03FB12,nomegestrol and estrogen,,,,
G03GA01,chorionic gonadotrophin,250,U,P,
G03GA02,human menopausal gonadotrophin,75,U,P,
G03GA03,serum gonadotrophin,750,U,P,
G03GA04,urofollitropin,75,U,P,
G03GA05,follitropin alfa,75,U,P,
G03GA06,follitropin beta,75,U,P,
G03GA07,lutropin alfa,75,U,P,
G03GA08,choriogonadotropin alfa,0.25,mg,P,
G03GA09,corifollitropin alfa,0.15,mg,P,
G03GA10,follitropin delta,12,mcg,P,
G03GA30,combinations,,,,
G03GB01,cyclofenil,0.14,g,O,
G03GB02,clomifene,9,mg,O,
G03GB03,epimestrol,10,mg,O,
G03HA01,cyproterone,0.1,g,O,
G03HA01,cyproterone,0.1,g,P,
G03HB01,cyproterone and estrogen,,,,
G03XA01,danazol,0.6,g,O,
G03XA02,gestrinone,0.7,mg,O,
G03XB01,mifepristone,0.2,g,O,
G03XB02,ulipristal,5,mg,O,
G03XB51,"mifepristone, combinations",0.2,g,O,Refers to mifepristone
G03XC01,raloxifene,60,mg,O,
G03XC02,bazedoxifene,20,mg,O,
G03XC03,lasofoxifene,0.5,mg,O,
G03XC04,ormeloxifene,,,,
G03XC05,ospemifene,,,,
G03XX01,prasterone,6.5,mg,V,
G04BA01,ammonium chloride,8.5,g,O,
G04BA03,calcium chloride,,,,
G04BD01,emepronium,0.5,g,O,
G04BD01,emepronium,75,mg,P,
G04BD02,flavoxate,0.8,g,O,
G04BD03,meladrazine,0.45,g,O,
G04BD04,oxybutynin,15,mg,O,
G04BD04,oxybutynin,3.9,mg,TD,
G04BD05,terodiline,50,mg,O,
G04BD06,propiverine,30,mg,O,
G04BD07,tolterodine,4,mg,O,
G04BD08,solifenacin,5,mg,O,
G04BD09,trospium,40,mg,O,
G04BD10,darifenacin,7.5,mg,O,
G04BD11,fesoterodine,4,mg,O,
G04BD12,mirabegron,50,mg,O,
G04BD13,desfesoterodine,3.5,mg,O,
G04BE01,alprostadil,20,mcg,P,
G04BE01,alprostadil,0.25,mg,urethral,
G04BE02,papaverine,,,,
G04BE03,sildenafil,50,mg,O,
G04BE04,yohimbine,15,mg,O,
G04BE06,moxisylyte,,,,
G04BE07,apomorphine,2,mg,SL,
G04BE08,tadalafil,10,mg,O,
G04BE09,vardenafil,10,mg,O,
G04BE10,avanafil,0.1,g,O,
G04BE11,udenafil,,,,
G04BE30,combinations,,,,
G04BE52,"papaverine, combinations",,,,
G04BX01,magnesium hydroxide,0.5,g,O,
G04BX03,acetohydroxamic acid,0.75,g,O,
G04BX06,phenazopyridine,0.6,g,O,
G04BX10,succinimide,,,,
G04BX11,collagen,,,,
G04BX12,phenyl salicylate,2,g,O,
G04BX13,dimethyl sulfoxide,,,,
G04BX14,dapoxetine,30,mg,O,
G04BX15,pentosan polysulfate sodium,0.3,g,O,
G04BX16,tiopronin,0.8,g,O,
G04CA01,alfuzosin,7.5,mg,O,
G04CA02,tamsulosin,0.4,mg,O,
G04CA03,terazosin,5,mg,O,
G04CA04,silodosin,8,mg,O,
G04CA51,alfuzosin and finasteride,,,,
G04CA52,tamsulosin and dutasteride,,,,
G04CA53,tamsulosin and solifenacin,,,,
G04CA54,tamsulosin and tadalafil,,,,
G04CB01,finasteride,5,mg,O,
G04CB02,dutasteride,0.5,mg,O,
G04CX01,Prunus africanae cortex,,,,
G04CX02,Sabalis serrulatae fructus,,,,
G04CX03,mepartricin,,,,
G04CX04,fexapotide,,,,
H01AA01,corticotropin,25,U,P,
H01AA02,tetracosactide,0.25,mg,P,
H01AB01,thyrotropin alfa,0.9,mg,P,
H01AC01,somatropin,2,U,P,
H01AC02,somatrem,,,,
H01AC03,mecasermin,2,mg,P,
H01AC04,sermorelin,,,,
H01AC05,mecasermin rinfabate,,,,
H01AC06,tesamorelin,,,,
H01AC07,somapacitan,,,,
H01AX01,pegvisomant,10,mg,P,
H01BA01,vasopressin (argipressin),40,U,P,
H01BA02,desmopressin,25,mcg,N,
H01BA02,desmopressin,0.4,mg,O,
H01BA02,desmopressin,4,mcg,P,
H01BA02,desmopressin,0.24,mg,SL,base
H01BA03,lypressin,20,U,N,
H01BA03,lypressin,20,U,P,
H01BA04,terlipressin,12,mg,P,
H01BA05,ornipressin,5,U,P,
H01BB01,demoxytocin,100,U,O,
H01BB02,oxytocin,15,U,N,
H01BB02,oxytocin,200,U,O,
H01BB02,oxytocin,15,U,P,
H01BB03,carbetocin,0.1,mg,P,
H01CA01,gonadorelin,,,,
H01CA02,nafarelin,0.4,mg,N,
H01CB01,somatostatin,6,mg,P,
H01CB02,octreotide,0.7,mg,P,
H01CB03,lanreotide,3,mg,P,
H01CB04,vapreotide,,,,
H01CB05,pasireotide,1.2,mg,P,
H01CC01,ganirelix,0.25,mg,P,
H01CC02,cetrorelix,0.25,mg,P,
H01CC03,elagolix,,,,
H01CC54,"relugolix, estradiol and norethisterone",,,,
H02AA01,aldosterone,,,,
H02AA02,fludrocortisone,0.1,mg,O,
H02AA03,desoxycortone,5,mg,O,
H02AA03,desoxycortone,5,mg,P,
H02AB01,betamethasone,1.5,mg,O,
H02AB01,betamethasone,1.5,mg,P,
H02AB01,betamethasone,0.4,mg,P,depot
H02AB02,dexamethasone,1.5,mg,O,
H02AB02,dexamethasone,1.5,mg,P,
H02AB03,fluocortolone,10,mg,O,
H02AB04,methylprednisolone,7.5,mg,O,
H02AB04,methylprednisolone,20,mg,P,
H02AB05,paramethasone,4,mg,O,
H02AB05,paramethasone,4,mg,P,
H02AB06,prednisolone,10,mg,O,
H02AB06,prednisolone,10,mg,P,
H02AB07,prednisone,10,mg,O,
H02AB08,triamcinolone,7.5,mg,O,
H02AB08,triamcinolone,7.5,mg,P,
H02AB09,hydrocortisone,30,mg,O,
H02AB09,hydrocortisone,30,mg,P,
H02AB10,cortisone,37.5,mg,O,
H02AB10,cortisone,37.5,mg,P,
H02AB11,prednylidene,12,mg,O,
H02AB12,rimexolone,20,mg,P,intraarticular
H02AB13,deflazacort,15,mg,O,
H02AB14,cloprednol,,,,
H02AB15,meprednisone,,,,
H02AB17,cortivazol,,,,
H02BX01,"methylprednisolone, combinations",,,,
H02CA01,trilostane,0.36,g,O,
H02CA02,osilodrostat,,,,
H02CA03,ketoconazole,,,,
H03AA01,levothyroxine sodium,0.15,mg,O,
H03AA01,levothyroxine sodium,0.15,mg,P,
H03AA02,liothyronine sodium,60,mcg,O,
H03AA02,liothyronine sodium,60,mcg,P,
H03AA03,combinations of levothyroxine and liothyronine,,,,
H03AA04,tiratricol,,,,
H03AA05,thyroid gland preparations,0.1,g,O,
H03BA01,methylthiouracil,0.1,g,O,
H03BA02,propylthiouracil,0.1,g,O,
H03BA03,benzylthiouracil,,,,
H03BB01,carbimazole,15,mg,O,
H03BB02,thiamazole,10,mg,O,
H03BB52,"thiamazole, combinations",,,,
H03BC01,potassium perchlorate,,,,
H03BX01,diiodotyrosine,,,,
H03BX02,dibromotyrosine,,,,
,,0.33,g,O,
,,0.33,g,P,
H04AA01,glucagon,3,mg,N,
H04AA01,glucagon,1,mg,P,
H05AA01,parathyroid gland extract,,,,
H05AA02,teriparatide,20,mcg,P,
H05AA03,parathyroid hormone,0.1,mg,P,
H05AA04,abaloparatide,,,,
H05BA01,calcitonin (salmon synthetic),200,U,N,
H05BA01,calcitonin (salmon synthetic),100,U,P,
H05BA02,calcitonin (pork natural),100,U,P,
H05BA03,calcitonin (human synthetic),100,U,P,
H05BA04,elcatonin,,,,
H05BX01,cinacalcet,60,mg,O,
H05BX02,paricalcitol,2,mcg,O,
H05BX02,paricalcitol,2,mcg,P,
H05BX03,doxercalciferol,,,,
H05BX04,etelcalcetide,2.1,mg,P,
H05BX05,calcifediol,30,mcg,O,
J01AA01,demeclocycline,0.6,g,O,
J01AA02,doxycycline,0.1,g,O,
J01AA02,doxycycline,0.1,g,P,
J01AA03,chlortetracycline,1,g,O,
J01AA04,lymecycline,0.6,g,O,
J01AA04,lymecycline,0.6,g,P,
J01AA05,metacycline,0.6,g,O,
J01AA06,oxytetracycline,1,g,O,
J01AA06,oxytetracycline,1,g,P,
J01AA07,tetracycline,1,g,O,
J01AA07,tetracycline,1,g,P,
J01AA08,minocycline,0.2,g,O,
J01AA08,minocycline,0.2,g,P,
J01AA09,rolitetracycline,0.35,g,P,
J01AA10,penimepicycline,,,,
J01AA11,clomocycline,1,g,O,
J01AA12,tigecycline,0.1,g,P,
J01AA13,eravacycline,,,,
J01AA14,sarecycline,0.1,g,O,
J01AA15,omadacycline,0.3,g,O,
J01AA15,omadacycline,0.1,g,P,
J01AA20,combinations of tetracyclines,,,,
J01AA56,"oxytetracycline, combinations",,,,
J01BA01,chloramphenicol,3,g,O,
J01BA01,chloramphenicol,3,g,P,
J01BA02,thiamphenicol,1.5,g,O,
J01BA02,thiamphenicol,1.5,g,P,
J01BA52,"thiamphenicol, combinations",,,,
J01CA01,ampicillin,2,g,O,
J01CA01,ampicillin,6,g,P,
J01CA01,ampicillin,2,g,R,
J01CA02,pivampicillin,1.05,g,O,
J01CA03,carbenicillin,12,g,P,
J01CA04,amoxicillin,1.5,g,O,
J01CA04,amoxicillin,3,g,P,
J01CA05,carindacillin,4,g,O,
J01CA06,bacampicillin,1.2,g,O,
J01CA07,epicillin,2,g,O,
J01CA07,epicillin,2,g,P,
J01CA08,pivmecillinam,0.6,g,O,
J01CA09,azlocillin,12,g,P,
J01CA10,mezlocillin,6,g,P,
J01CA11,mecillinam,1.2,g,P,
J01CA12,piperacillin,14,g,P,
J01CA13,ticarcillin,15,g,P,
J01CA14,metampicillin,1.5,g,O,
J01CA14,metampicillin,1.5,g,P,
J01CA15,talampicillin,2,g,O,
J01CA16,sulbenicillin,15,g,P,
J01CA17,temocillin,4,g,P,
J01CA18,hetacillin,2,g,O,
J01CA19,aspoxicillin,4,g,P,
J01CA20,combinations,,,,
J01CA51,"ampicillin, combinations",,,,
J01CE01,benzylpenicillin,3.6,g,P,
J01CE02,phenoxymethylpenicillin,2,g,O,
J01CE03,propicillin,0.9,g,O,
J01CE04,azidocillin,1.5,g,O,
J01CE05,pheneticillin,1,g,O,
J01CE06,penamecillin,1.05,g,O,
J01CE07,clometocillin,1,g,O,
J01CE08,benzathine benzylpenicillin,3.6,g,P,Expressed as benzylpenicillin
J01CE09,procaine benzylpenicillin,0.6,g,P,
J01CE10,benzathine phenoxymethylpenicillin,2,g,O,
J01CE30,combinations,,,,
J01CF01,dicloxacillin,2,g,O,
J01CF01,dicloxacillin,2,g,P,
J01CF02,cloxacillin,2,g,O,
J01CF02,cloxacillin,2,g,P,
J01CF03,meticillin,4,g,P,
J01CF04,oxacillin,2,g,O,
J01CF04,oxacillin,2,g,P,
J01CF05,flucloxacillin,2,g,O,
J01CF05,flucloxacillin,2,g,P,
J01CF06,nafcillin,3,g,P,
J01CG01,sulbactam,1,g,P,
J01CG02,tazobactam,,,,
J01CR01,ampicillin and beta-lactamase inhibitor,6,g,P,Refers to ampicillin
J01CR02,amoxicillin and beta-lactamase inhibitor,1.5,g,O,Refers to amoxicillin
J01CR02,amoxicillin and beta-lactamase inhibitor,3,g,P,Refers to amoxicillin
J01CR03,ticarcillin and beta-lactamase inhibitor,15,g,P,Refers to ticarcillin
J01CR04,sultamicillin,1.5,g,O,
J01CR05,piperacillin and beta-lactamase inhibitor,14,g,P,Refers to piperacillin
J01CR50,combinations of penicillins,,,,
J01DB01,cefalexin,2,g,O,
J01DB02,cefaloridine,3,g,P,
J01DB03,cefalotin,4,g,P,
J01DB04,cefazolin,3,g,P,
J01DB05,cefadroxil,2,g,O,
J01DB06,cefazedone,3,g,P,
J01DB07,cefatrizine,1,g,O,
J01DB08,cefapirin,4,g,P,
J01DB09,cefradine,2,g,O,
J01DB09,cefradine,2,g,P,
J01DB10,cefacetrile,,,,
J01DB11,cefroxadine,2.1,g,O,
J01DB12,ceftezole,3,g,P,
J01DC01,cefoxitin,6,g,P,
J01DC02,cefuroxime,0.5,g,O,
J01DC02,cefuroxime,3,g,P,
J01DC03,cefamandole,6,g,P,
J01DC04,cefaclor,1,g,O,
J01DC05,cefotetan,4,g,P,
J01DC06,cefonicid,1,g,P,
J01DC07,cefotiam,1.2,g,O,
J01DC07,cefotiam,4,g,P,
J01DC08,loracarbef,0.6,g,O,
J01DC09,cefmetazole,4,g,P,
J01DC10,cefprozil,1,g,O,
J01DC11,ceforanide,4,g,P,
J01DC12,cefminox,4,g,P,
J01DC13,cefbuperazone,2,g,P,
J01DC14,flomoxef,2,g,P,
J01DD01,cefotaxime,4,g,P,
J01DD02,ceftazidime,4,g,P,
J01DD03,cefsulodin,4,g,P,
J01DD04,ceftriaxone,2,g,P,
J01DD05,cefmenoxime,2,g,P,
J01DD06,latamoxef,4,g,P,
J01DD07,ceftizoxime,4,g,P,
J01DD08,cefixime,0.4,g,O,
J01DD09,cefodizime,2,g,P,
J01DD10,cefetamet,1,g,O,
J01DD11,cefpiramide,2,g,P,
J01DD12,cefoperazone,4,g,P,
J01DD13,cefpodoxime,0.4,g,O,
J01DD14,ceftibuten,0.4,g,O,
J01DD15,cefdinir,0.6,g,O,
J01DD16,cefditoren,0.4,g,O,
J01DD17,cefcapene,0.45,g,O,
J01DD18,cefteram,0.4,g,O,
J01DD51,cefotaxime and beta-lactamase inhibitor,,,,
J01DD52,ceftazidime and beta-lactamase inhibitor,6,g,P,Refers to ceftazidime
J01DD54,"ceftriaxone, combinations",,,,
J01DD62,cefoperazone and beta-lactamase inhibitor,4,g,P,Refers to cefoperazone
J01DD63,ceftriaxone and beta-lactamase inhibitor,2,g,P,Refers to ceftriaxone
J01DD64,cefpodoxime and beta-lactamase inhibitor,0.4,g,O,Refers to cefpodoxime
J01DE01,cefepime,4,g,P,
J01DE02,cefpirome,4,g,P,
J01DE03,cefozopran,4,g,P,
J01DF01,aztreonam,0.225,g,Inhal.solution,
J01DF01,aztreonam,4,g,P,
J01DF02,carumonam,2,g,P,
J01DH02,meropenem,3,g,P,
J01DH03,ertapenem,1,g,P,
J01DH04,doripenem,1.5,g,P,
J01DH05,biapenem,1.2,g,P,
J01DH06,tebipenem pivoxil,0.56,g,O,
J01DH51,imipenem and cilastatin,2,g,P,Refers to imipenem
J01DH52,meropenem and vaborbactam,3,g,P,Refers to meropenem
J01DH55,panipenem and betamipron,2,g,P,Refers to panipenem
J01DH56,"imipenem, cilastatin and relebactam",2,g,P,Refers to imipenem
J01DI01,ceftobiprole medocaril,1.5,g,P,
J01DI02,ceftaroline fosamil,1.2,g,P,
J01DI03,faropenem,0.75,g,O,
J01DI04,cefiderocol,,,,
J01DI54,ceftolozane and beta-lactamase inhibitor,3,g,P,Refers to ceftolozane
J01EA01,trimethoprim,0.4,g,O,
J01EA01,trimethoprim,0.4,g,P,
J01EA02,brodimoprim,0.2,g,O,
J01EA03,iclaprim,,,,
J01EB01,sulfaisodimidine,4,g,O,
J01EB01,sulfaisodimidine,4,g,P,
J01EB02,sulfamethizole,4,g,O,
J01EB03,sulfadimidine,4,g,O,
J01EB04,sulfapyridine,1,g,O,
J01EB05,sulfafurazole,4,g,O,
J01EB05,sulfafurazole,4,g,P,
J01EB06,sulfanilamide,,,,
J01EB07,sulfathiazole,,,,
J01EB08,sulfathiourea,6,g,O,
J01EB20,combinations,,,,
J01EC01,sulfamethoxazole,2,g,O,
J01EC02,sulfadiazine,0.6,g,O,
J01EC03,sulfamoxole,1,g,O,
J01EC03,sulfamoxole,1,g,P,
J01EC20,combinations,,,,
J01ED01,sulfadimethoxine,0.5,g,O,
J01ED02,sulfalene,0.1,g,O,
J01ED03,sulfametomidine,,,,
J01ED04,sulfametoxydiazine,0.5,g,O,
J01ED05,sulfamethoxypyridazine,0.5,g,O,
J01ED06,sulfaperin,0.5,g,O,
J01ED07,sulfamerazine,3,g,O,
J01ED08,sulfaphenazole,1,g,O,
J01ED09,sulfamazone,1.5,g,O,
J01ED09,sulfamazone,1.5,g,R,
J01ED20,combinations,,,,
J01EE01,sulfamethoxazole and trimethoprim,,,,
J01EE02,sulfadiazine and trimethoprim,,,,
J01EE03,sulfametrole and trimethoprim,,,,
J01EE04,sulfamoxole and trimethoprim,,,,
J01EE05,sulfadimidine and trimethoprim,,,,
J01EE06,sulfadiazine and tetroxoprim,,,,
J01EE07,sulfamerazine and trimethoprim,,,,
J01FA01,erythromycin,1,g,O,
J01FA01,erythromycin,2,g,O,erythromycin ethylsuccinate tablets
J01FA01,erythromycin,1,g,P,
J01FA02,spiramycin,3,g,O,
J01FA03,midecamycin,1.2,g,O,
J01FA03,midecamycin,1,g,P,
J01FA05,oleandomycin,1,g,O,
J01FA06,roxithromycin,0.3,g,O,
J01FA07,josamycin,2,g,O,
J01FA08,troleandomycin,1,g,O,
J01FA09,clarithromycin,0.5,g,O,
J01FA09,clarithromycin,1,g,P,
J01FA10,azithromycin,0.3,g,O,
J01FA10,azithromycin,0.5,g,P,
J01FA11,miocamycin,1.2,g,O,
J01FA12,rokitamycin,0.8,g,O,
J01FA13,dirithromycin,0.5,g,O,
J01FA14,flurithromycin,0.75,g,O,
J01FA15,telithromycin,0.8,g,O,
J01FA16,solithromycin,,,,
J01FF01,clindamycin,1.2,g,O,
J01FF01,clindamycin,1.8,g,P,
J01FF02,lincomycin,1.8,g,O,
J01FF02,lincomycin,1.8,g,P,
J01FG01,pristinamycin,2,g,O,
J01FG02,quinupristin/dalfopristin,1.5,g,P,
J01GA01,streptomycin,1,g,P,
J01GA02,streptoduocin,1,g,P,
J01GB01,tobramycin,0.112,g,Inhal.powder,
J01GB01,tobramycin,0.3,g,Inhal.solution,
J01GB01,tobramycin,0.24,g,P,
J01GB03,gentamicin,0.24,g,P,
J01GB04,kanamycin,1,g,P,
J01GB05,neomycin,1,g,O,
J01GB06,amikacin,1,g,P,
J01GB07,netilmicin,0.35,g,O,
J01GB07,netilmicin,0.35,g,P,
J01GB08,sisomicin,0.24,g,P,
J01GB09,dibekacin,0.14,g,P,
J01GB10,ribostamycin,1,g,P,
J01GB11,isepamicin,0.4,g,P,
J01GB12,arbekacin,0.2,g,P,
J01GB13,bekanamycin,0.6,g,P,
J01GB14,plazomicin,,,,
J01MA01,ofloxacin,0.4,g,O,
J01MA01,ofloxacin,0.4,g,P,
J01MA02,ciprofloxacin,1,g,O,
J01MA02,ciprofloxacin,0.8,g,P,
J01MA03,pefloxacin,0.8,g,O,
J01MA03,pefloxacin,0.8,g,P,
J01MA04,enoxacin,0.8,g,O,
J01MA05,temafloxacin,0.8,g,O,
J01MA06,norfloxacin,0.8,g,O,
J01MA07,lomefloxacin,0.4,g,O,
J01MA08,fleroxacin,0.4,g,O,
J01MA08,fleroxacin,0.4,g,P,
J01MA09,sparfloxacin,0.2,g,O,
J01MA10,rufloxacin,0.2,g,O,
J01MA11,grepafloxacin,0.4,g,O,
J01MA12,levofloxacin,0.24,g,Inhal.solution,
J01MA12,levofloxacin,0.5,g,O,
J01MA12,levofloxacin,0.5,g,P,
J01MA13,trovafloxacin,0.2,g,O,
J01MA13,trovafloxacin,0.2,g,P,
J01MA14,moxifloxacin,0.4,g,O,
J01MA14,moxifloxacin,0.4,g,P,
J01MA15,gemifloxacin,0.32,g,O,
J01MA16,gatifloxacin,0.4,g,O,
J01MA16,gatifloxacin,0.4,g,P,
J01MA17,prulifloxacin,0.6,g,O,
J01MA18,pazufloxacin,1,g,P,
J01MA19,garenoxacin,0.4,g,O,
J01MA21,sitafloxacin,0.1,g,O,
J01MA22,tosufloxacin,0.45,g,O,
J01MA23,delafloxacin,0.9,g,O,
J01MA23,delafloxacin,0.6,g,P,
J01MA24,levonadifloxacin,,,,
J01MA25,lascufloxacin,75,mg,O,
J01MB01,rosoxacin,0.3,g,O,
J01MB02,nalidixic acid,4,g,O,
J01MB03,piromidic acid,2,g,O,
J01MB04,pipemidic acid,0.8,g,O,
J01MB05,oxolinic acid,1,g,O,
J01MB06,cinoxacin,1,g,O,
J01MB07,flumequine,1.2,g,O,
J01MB08,nemonoxacin,,,,
J01RA01,"penicillins, combinations with other antibacterials",,,,
J01RA02,"sulfonamides, combinations with other antibacterials (excl. trimethoprim)",,,,
J01RA03,cefuroxime and metronidazole,,,,
J01RA04,spiramycin and metronidazole,,,,
J01RA05,levofloxacin and ornidazole,,,,
J01RA06,cefepime and amikacin,,,,
J01RA07,"azithromycin, fluconazole and secnidazole",,,,
J01RA08,tetracycline and oleandomycin,,,,
J01RA09,ofloxacin and ornidazole,,,,
J01RA10,ciprofloxacin and metronidazole,,,,
J01RA11,ciprofloxacin and tinidazole,,,,
J01RA12,ciprofloxacin and ornidazole,,,,
J01RA13,norfloxacin and tinidazole,,,,
J01XA01,vancomycin,2,g,P,
J01XA02,teicoplanin,0.4,g,P,
J01XA03,telavancin,,,,
J01XA04,dalbavancin,1.5,g,P,course dose
J01XA05,oritavancin,,,,
J01XB01,colistin,3,MU,Inhal.powder,
J01XB01,colistin,3,MU,Inhal.solution,
J01XB01,colistin,9,MU,P,
J01XB02,polymyxin B,0.15,g,P,
J01XC01,fusidic acid,1.5,g,O,
J01XC01,fusidic acid,1.5,g,P,
J01XD01,metronidazole,1.5,g,P,
J01XD02,tinidazole,1.5,g,P,
J01XD03,ornidazole,1,g,P,
J01XE01,nitrofurantoin,0.2,g,O,
J01XE02,nifurtoinol,0.16,g,O,
J01XE03,furazidin,0.3,g,O,
J01XE51,"nitrofurantoin, combinations",,,,
J01XX01,fosfomycin,3,g,O,
J01XX01,fosfomycin,8,g,P,
J01XX02,xibornol,,,,
J01XX03,clofoctol,1.5,g,R,
J01XX04,spectinomycin,3,g,P,
J01XX05,methenamine,2,g,O,hippurate
J01XX05,methenamine,3,g,O,mandelate
J01XX06,mandelic acid,12,g,O,
J01XX07,nitroxoline,1,g,O,
J01XX08,linezolid,1.2,g,O,
J01XX08,linezolid,1.2,g,P,
J01XX09,daptomycin,0.28,g,P,
J01XX10,bacitracin,,,,
J01XX11,tedizolid,0.2,g,O,
J01XX11,tedizolid,0.2,g,P,
J01XX12,lefamulin,,,,
J02AA01,amphotericin B,35,mg,P,
J02AA02,hachimycin,,,,
J02AB01,miconazole,1,g,P,
J02AB02,ketoconazole,0.2,g,O,
J02AC01,fluconazole,0.2,g,O,
J02AC01,fluconazole,0.2,g,P,
J02AC02,itraconazole,0.2,g,O,
J02AC02,itraconazole,0.2,g,P,
J02AC03,voriconazole,0.4,g,O,
J02AC03,voriconazole,0.4,g,P,
J02AC04,posaconazole,0.3,g,O,
